Leader,Follower,ShiftDays,Correlation,Direction
JPM,GM,5,0.5942974655185508,JPM→GM
GM,JPM,5,0.5836785856273495,GM→JPM
JPM,CSX,5,0.4990999854163573,JPM→CSX
CSX,JPM,5,0.5670010338543918,CSX→JPM
JPM,NSC,5,0.7751455517178211,JPM→NSC
NSC,JPM,5,0.8197111622740433,NSC→JPM
JPM,AON,5,-0.4599345324017032,JPM→AON
AON,JPM,5,-0.30905525611500495,AON→JPM
JPM,EMR,5,0.6833597808544438,JPM→EMR
EMR,JPM,5,0.667309631951613,EMR→JPM
JPM,COF,5,0.9014112531748765,JPM→COF
COF,JPM,5,0.8822916848948619,COF→JPM
JPM,FDX,5,-0.38147740120129164,JPM→FDX
FDX,JPM,5,-0.31231288490117143,FDX→JPM
UNH,V,5,-0.7320613120412923,UNH→V
V,UNH,5,-0.6841825968044677,V→UNH
UNH,HD,5,0.20922510737026095,UNH→HD
HD,UNH,5,0.137718787105994,HD→UNH
UNH,PG,5,0.5947883034208951,UNH→PG
PG,UNH,5,0.6491749674315607,PG→UNH
UNH,MA,5,-0.7433429095190356,UNH→MA
MA,UNH,5,-0.7573636113497325,MA→UNH
UNH,LLY,5,0.3426814655405041,UNH→LLY
LLY,UNH,5,0.3895099637200854,LLY→UNH
UNH,AVGO,5,-0.6924565825117835,UNH→AVGO
AVGO,UNH,5,-0.7596029224944696,AVGO→UNH
UNH,XOM,5,0.1668196111826319,UNH→XOM
UNH,COST,5,-0.29958864586900524,UNH→COST
UNH,PEP,5,0.6510623195526849,UNH→PEP
PEP,UNH,5,0.4963689015603195,PEP→UNH
UNH,KO,5,-0.6585750860778185,UNH→KO
KO,UNH,5,-0.5752914037553378,KO→UNH
UNH,PFE,5,0.2655672972025136,UNH→PFE
UNH,MRK,5,0.7772563663869029,UNH→MRK
MRK,UNH,5,0.6421030224801221,MRK→UNH
UNH,ORCL,5,-0.5246650544341614,UNH→ORCL
ORCL,UNH,5,-0.6138914473233161,ORCL→UNH
UNH,ABBV,5,-0.34241080002278884,UNH→ABBV
ABBV,UNH,5,-0.4958104386914858,ABBV→UNH
UNH,DIS,5,-0.4796460265842245,UNH→DIS
DIS,UNH,5,-0.529452924024094,DIS→UNH
UNH,CVX,5,0.14414621568612565,UNH→CVX
UNH,ADBE,5,0.6745262134616867,UNH→ADBE
ADBE,UNH,5,0.6882527216130473,ADBE→UNH
UNH,MCD,5,-0.49922870030515837,UNH→MCD
MCD,UNH,5,-0.4072872133238978,MCD→UNH
UNH,ACN,5,0.6758565380526206,UNH→ACN
ACN,UNH,5,0.7205747906761555,ACN→UNH
UNH,DHR,5,0.6874665172018185,UNH→DHR
DHR,UNH,5,0.568756403928737,DHR→UNH
UNH,CSCO,5,-0.7704261625709756,UNH→CSCO
CSCO,UNH,5,-0.8355768614880669,CSCO→UNH
UNH,NFLX,5,-0.9240948108455398,UNH→NFLX
NFLX,UNH,5,-0.8986853922474505,NFLX→UNH
UNH,CRM,5,0.6781613776849309,UNH→CRM
CRM,UNH,5,0.7277444905551316,CRM→UNH
UNH,LIN,5,-0.5891540094668116,UNH→LIN
LIN,UNH,5,-0.655887670347221,LIN→UNH
UNH,ABT,5,-0.6630389968512199,UNH→ABT
ABT,UNH,5,-0.6359425662162467,ABT→UNH
UNH,TXN,5,-0.13420383477087441,UNH→TXN
TXN,UNH,5,-0.2785970506175583,TXN→UNH
UNH,NKE,5,0.18907015810276556,UNH→NKE
UNH,TMO,5,0.6900474827278096,UNH→TMO
TMO,UNH,5,0.5309975905725975,TMO→UNH
INTC,UNH,5,-0.2111779331539451,INTC→UNH
UNH,WMT,5,-0.6680872247698058,UNH→WMT
WMT,UNH,5,-0.5864384498277796,WMT→UNH
UNH,UPS,5,0.794487567587334,UNH→UPS
UPS,UNH,5,0.7634482617645402,UPS→UNH
UNH,HON,5,-0.2741302513110796,UNH→HON
HON,UNH,5,-0.274411926462756,HON→UNH
UNH,NEE,5,-0.13180547660499628,UNH→NEE
NEE,UNH,5,-0.28119383876514314,NEE→UNH
UNH,PM,5,-0.8490171706595718,UNH→PM
PM,UNH,5,-0.7946292425019666,PM→UNH
AMGN,UNH,5,-0.19638447163174683,AMGN→UNH
UNH,AMD,5,-0.37565530091530547,UNH→AMD
AMD,UNH,5,-0.4790365805836533,AMD→UNH
UNH,QCOM,5,0.13293970188505622,UNH→QCOM
UNH,LOW,5,0.408285798646011,UNH→LOW
LOW,UNH,5,0.27916058080839956,LOW→UNH
UNH,CAT,5,-0.33212200841818873,UNH→CAT
CAT,UNH,5,-0.4417070125370682,CAT→UNH
UNH,IBM,5,-0.727104315037528,UNH→IBM
IBM,UNH,5,-0.67018337521145,IBM→UNH
UNH,MS,5,-0.5055137748124001,UNH→MS
MS,UNH,5,-0.5737065411300128,MS→UNH
UNH,AMT,5,-0.5059918932148493,UNH→AMT
AMT,UNH,5,-0.4189411469399492,AMT→UNH
UNH,INTU,5,-0.724815545671331,UNH→INTU
INTU,UNH,5,-0.7432552876557676,INTU→UNH
UNH,DE,5,-0.7851816973362621,UNH→DE
DE,UNH,5,-0.7233215612192078,DE→UNH
UNH,GS,5,-0.6078873075185001,UNH→GS
GS,UNH,5,-0.6739070663865824,GS→UNH
UNH,SPGI,5,-0.4401056470197259,UNH→SPGI
SPGI,UNH,5,-0.4592894820281265,SPGI→UNH
UNH,RTX,5,-0.7486229897038627,UNH→RTX
RTX,UNH,5,-0.8002713161636263,RTX→UNH
UNH,BLK,5,-0.4454997977556983,UNH→BLK
BLK,UNH,5,-0.5513482660950698,BLK→UNH
UNH,ISRG,5,0.3411061610278658,UNH→ISRG
ISRG,UNH,5,0.4335794234049332,ISRG→UNH
UNH,NOW,5,0.12553451519915243,UNH→NOW
NOW,UNH,5,0.18622143481019138,NOW→UNH
UNH,MDT,5,-0.338106624700044,UNH→MDT
MDT,UNH,5,-0.48938276528070407,MDT→UNH
UNH,GE,5,-0.7881559167154483,UNH→GE
GE,UNH,5,-0.8388272076018026,GE→UNH
UNH,ADI,5,-0.5048125501109558,UNH→ADI
ADI,UNH,5,-0.640942328997299,ADI→UNH
UNH,SYK,5,-0.35461539652427243,UNH→SYK
SYK,UNH,5,-0.34866117351959086,SYK→UNH
UNH,ELV,5,0.6495602996341006,UNH→ELV
ELV,UNH,5,0.7104524561310321,ELV→UNH
UNH,BKNG,5,-0.7784323749567702,UNH→BKNG
BKNG,UNH,5,-0.7646363655526849,BKNG→UNH
UNH,GILD,5,-0.6908399407203869,UNH→GILD
GILD,UNH,5,-0.7454663027780453,GILD→UNH
UNH,C,5,-0.6466454861830421,UNH→C
C,UNH,5,-0.7115334109339363,C→UNH
UNH,CVS,5,-0.5427748556116445,UNH→CVS
CVS,UNH,5,-0.551576571117336,CVS→UNH
UNH,LRCX,5,-0.5508029990917502,UNH→LRCX
LRCX,UNH,5,-0.6024277266738672,LRCX→UNH
UNH,ADP,5,-0.45784822035332295,UNH→ADP
ADP,UNH,5,-0.35357380959837514,ADP→UNH
UNH,REGN,5,0.8328241323995803,UNH→REGN
REGN,UNH,5,0.7977937482562827,REGN→UNH
UNH,MO,5,-0.7230451032970217,UNH→MO
MO,UNH,5,-0.7681012618337901,MO→UNH
UNH,MDLZ,5,-0.4105808589413788,UNH→MDLZ
MDLZ,UNH,5,-0.3615116824136956,MDLZ→UNH
UNH,T,5,-0.791694969533997,UNH→T
T,UNH,5,-0.7719814922690335,T→UNH
UNH,SCHW,5,-0.831427767675971,UNH→SCHW
SCHW,UNH,5,-0.8396240249252945,SCHW→UNH
UNH,SO,5,-0.6748360080104014,UNH→SO
SO,UNH,5,-0.7019633093460483,SO→UNH
UNH,AXP,5,-0.39332365335364944,UNH→AXP
AXP,UNH,5,-0.4404449064212507,AXP→UNH
UNH,ZTS,5,0.6160055296510799,UNH→ZTS
ZTS,UNH,5,0.5736286865643645,ZTS→UNH
UNH,CL,5,0.3672659405710907,UNH→CL
CL,UNH,5,0.45980770835339196,CL→UNH
UNH,DUK,5,-0.6275621685158537,UNH→DUK
DUK,UNH,5,-0.6338514343883341,DUK→UNH
UNH,EOG,5,0.5019869932085657,UNH→EOG
EOG,UNH,5,0.43328261977380544,EOG→UNH
UNH,TGT,5,0.7270817664313192,UNH→TGT
TGT,UNH,5,0.673546496472597,TGT→UNH
UNH,MMC,5,0.4031365764516658,UNH→MMC
MMC,UNH,5,0.45674661738759337,MMC→UNH
UNH,FIS,5,0.26370100001194585,UNH→FIS
FIS,UNH,5,0.3072839625767124,FIS→UNH
UNH,BDX,5,0.8928900947508086,UNH→BDX
BDX,UNH,5,0.7992082907005664,BDX→UNH
UNH,CME,5,-0.874948508375179,UNH→CME
CME,UNH,5,-0.8278124149426376,CME→UNH
UNH,GM,5,-0.1611626399203534,UNH→GM
GM,UNH,5,-0.30369478356007895,GM→UNH
UNH,CSX,5,-0.1521095051382561,UNH→CSX
CSX,UNH,5,-0.28228983885873715,CSX→UNH
UNH,NSC,5,-0.4060252965975929,UNH→NSC
NSC,UNH,5,-0.5197456121815258,NSC→UNH
UNH,AON,5,0.49634224603342114,UNH→AON
AON,UNH,5,0.4421961102058417,AON→UNH
UNH,EMR,5,-0.44565010436896196,UNH→EMR
EMR,UNH,5,-0.49249182170892464,EMR→UNH
UNH,COF,5,-0.6641084436346301,UNH→COF
COF,UNH,5,-0.6981955770607123,COF→UNH
UNH,FDX,5,0.7049331592680097,UNH→FDX
FDX,UNH,5,0.6207742430803092,FDX→UNH
V,HD,5,-0.28075776033749067,V→HD
HD,V,5,-0.3773837553755711,HD→V
V,PG,5,-0.33650665629596327,V→PG
PG,V,5,-0.29897918723721206,PG→V
V,MA,5,0.6976438561546794,V→MA
MA,V,5,0.6572634208776037,MA→V
V,AVGO,5,0.43717236806340254,V→AVGO
AVGO,V,5,0.4307955140677389,AVGO→V
V,XOM,5,-0.2963413158606751,V→XOM
XOM,V,5,-0.1422415029386254,XOM→V
V,COST,5,0.5234626502463468,V→COST
COST,V,5,0.38152225787883953,COST→V
V,PEP,5,-0.7125184444778446,V→PEP
PEP,V,5,-0.5890041320161223,PEP→V
V,KO,5,0.6699122040726619,V→KO
KO,V,5,0.7478600005971112,KO→V
V,PFE,5,-0.25247409553312716,V→PFE
PFE,V,5,-0.17452979732994192,PFE→V
V,MRK,5,-0.7562969290266622,V→MRK
MRK,V,5,-0.7310116950665252,MRK→V
V,ORCL,5,0.19763414670281187,V→ORCL
ORCL,V,5,0.2656135717914179,ORCL→V
V,ABBV,5,0.33206262844598544,V→ABBV
ABBV,V,5,0.45157513338283045,ABBV→V
V,DIS,5,0.2386825374989339,V→DIS
DIS,V,5,0.27847799780580534,DIS→V
V,CVX,5,-0.16337345123995795,V→CVX
V,ADBE,5,-0.5554820488058368,V→ADBE
ADBE,V,5,-0.5635902206882475,ADBE→V
V,MCD,5,0.5025299853874579,V→MCD
MCD,V,5,0.532692188169635,MCD→V
V,ACN,5,-0.35592038042094126,V→ACN
ACN,V,5,-0.43166318248140007,ACN→V
V,DHR,5,-0.7105413224870023,V→DHR
DHR,V,5,-0.7689390649560033,DHR→V
V,CSCO,5,0.5669133466238245,V→CSCO
CSCO,V,5,0.6212889199263494,CSCO→V
V,NFLX,5,0.7627834724938748,V→NFLX
NFLX,V,5,0.7291182872211724,NFLX→V
V,CRM,5,-0.49735396776319113,V→CRM
CRM,V,5,-0.622365015976394,CRM→V
V,LIN,5,0.48300449260128614,V→LIN
LIN,V,5,0.566259772998605,LIN→V
V,ABT,5,0.7885842330096232,V→ABT
ABT,V,5,0.8221470890956313,ABT→V
V,NKE,5,-0.3292750474004522,V→NKE
NKE,V,5,-0.25045523003993975,NKE→V
V,TMO,5,-0.5142492239904068,V→TMO
TMO,V,5,-0.5361803738637623,TMO→V
V,WMT,5,0.606246435564984,V→WMT
WMT,V,5,0.4758286537351101,WMT→V
V,UPS,5,-0.6283843270756333,V→UPS
UPS,V,5,-0.6491890381726282,UPS→V
V,PM,5,0.7704544653381327,V→PM
PM,V,5,0.8220279254939057,PM→V
V,AMGN,5,0.13071962403417015,V→AMGN
AMGN,V,5,0.3545096650006911,AMGN→V
V,LOW,5,-0.46020425217906075,V→LOW
LOW,V,5,-0.5207830320743826,LOW→V
V,IBM,5,0.7208675078070303,V→IBM
IBM,V,5,0.7513619493200628,IBM→V
V,MS,5,0.3250978521330558,V→MS
MS,V,5,0.2570404638598285,MS→V
V,AMT,5,0.36727727143722894,V→AMT
AMT,V,5,0.4659221683354672,AMT→V
V,INTU,5,0.30853251593938574,V→INTU
INTU,V,5,0.3882448710990036,INTU→V
V,DE,5,0.7737506109194707,V→DE
DE,V,5,0.788507954536396,DE→V
V,GS,5,0.3881710948555267,V→GS
GS,V,5,0.3595345666474121,GS→V
V,SPGI,5,0.2955722601192274,V→SPGI
SPGI,V,5,0.2743781521663366,SPGI→V
V,RTX,5,0.5127620560591557,V→RTX
RTX,V,5,0.5553255342059245,RTX→V
ISRG,V,5,-0.19893365323528128,ISRG→V
V,NOW,5,-0.1777363776610104,V→NOW
NOW,V,5,-0.36151603874016586,NOW→V
V,MDT,5,0.3320389378164191,V→MDT
MDT,V,5,0.4067768248998756,MDT→V
V,GE,5,0.5872953785080955,V→GE
GE,V,5,0.6004381447277425,GE→V
V,ADI,5,0.26239591280101476,V→ADI
ADI,V,5,0.35053188830240695,ADI→V
V,SYK,5,0.38448593470566284,V→SYK
SYK,V,5,0.2700359678447682,SYK→V
V,ELV,5,-0.23833820656862323,V→ELV
ELV,V,5,-0.3171552405011385,ELV→V
V,BKNG,5,0.415773267831581,V→BKNG
BKNG,V,5,0.3957147827141199,BKNG→V
V,GILD,5,0.6047919385938136,V→GILD
GILD,V,5,0.7389500866609465,GILD→V
V,C,5,0.4473402184434088,V→C
C,V,5,0.4205818954409838,C→V
V,CVS,5,0.5362590866603801,V→CVS
CVS,V,5,0.5607357453197716,CVS→V
V,LRCX,5,0.3587468833500053,V→LRCX
LRCX,V,5,0.36096664238778037,LRCX→V
V,ADP,5,0.539223412670892,V→ADP
ADP,V,5,0.4567704486166595,ADP→V
V,REGN,5,-0.7296228922431321,V→REGN
REGN,V,5,-0.7379615443506767,REGN→V
V,MO,5,0.4700277724117241,V→MO
MO,V,5,0.5284690790344829,MO→V
V,MDLZ,5,0.23710318854114382,V→MDLZ
MDLZ,V,5,0.44041512377552317,MDLZ→V
V,TMUS,5,0.2801891081537354,V→TMUS
TMUS,V,5,0.30438494752816003,TMUS→V
V,T,5,0.7027720721872404,V→T
T,V,5,0.7778970463180518,T→V
V,CB,5,0.14719975900763396,V→CB
CB,V,5,0.22687553791031917,CB→V
V,SCHW,5,0.5623081822109985,V→SCHW
SCHW,V,5,0.5334074221431072,SCHW→V
V,SO,5,0.4458417383547489,V→SO
SO,V,5,0.5576584733372493,SO→V
V,PGR,5,0.3464272036738364,V→PGR
PGR,V,5,0.2757757081120378,PGR→V
V,AXP,5,0.26438340823169476,V→AXP
AXP,V,5,0.149719364722097,AXP→V
V,ZTS,5,-0.4195771995881334,V→ZTS
ZTS,V,5,-0.4303152148236751,ZTS→V
V,CL,5,-0.31005150412799254,V→CL
CL,V,5,-0.242826269946101,CL→V
V,DUK,5,0.49368422160344844,V→DUK
DUK,V,5,0.5373600778319726,DUK→V
V,EOG,5,-0.3815309970850816,V→EOG
EOG,V,5,-0.37876929445121904,EOG→V
V,USB,5,-0.2992103069078473,V→USB
USB,V,5,-0.3246610065815762,USB→V
V,TGT,5,-0.6309844288823618,V→TGT
TGT,V,5,-0.6892249691321867,TGT→V
V,PNC,5,-0.20740714736073582,V→PNC
PNC,V,5,-0.24537444789352805,PNC→V
V,FIS,5,-0.36677285404090476,V→FIS
FIS,V,5,-0.40038214853086174,FIS→V
V,BDX,5,-0.6109165424563963,V→BDX
BDX,V,5,-0.652839278385706,BDX→V
V,CME,5,0.7764205203317279,V→CME
CME,V,5,0.8018946608797549,CME→V
V,ITW,5,-0.28038432559197146,V→ITW
ITW,V,5,-0.27015935586093315,ITW→V
V,GM,5,-0.1400668582993158,V→GM
V,CSX,5,-0.13622445551554488,V→CSX
V,NSC,5,0.12819074412353862,V→NSC
NSC,V,5,0.1543051036650164,NSC→V
V,AON,5,-0.16633951155232155,V→AON
V,EMR,5,0.1263871434666881,V→EMR
EMR,V,5,0.1271409023445008,EMR→V
V,COF,5,0.48791743647029495,V→COF
COF,V,5,0.40606475024472977,COF→V
V,FDX,5,-0.6749560273420884,V→FDX
FDX,V,5,-0.6922920364506431,FDX→V
MA,HD,5,0.14672114465822794,MA→HD
HD,LLY,5,-0.2821002598338792,HD→LLY
HD,AVGO,5,0.28589781978842743,HD→AVGO
AVGO,HD,5,0.27812808052689225,AVGO→HD
HD,XOM,5,0.3450711695894144,HD→XOM
XOM,HD,5,0.2779200275719926,XOM→HD
HD,COST,5,-0.16450580202180695,HD→COST
HD,PEP,5,0.4814012990845816,HD→PEP
PEP,HD,5,0.5283660219086256,PEP→HD
HD,KO,5,-0.6271193720855675,HD→KO
KO,HD,5,-0.5906829020358327,KO→HD
HD,PFE,5,0.4015314867520796,HD→PFE
PFE,HD,5,0.5096936348848217,PFE→HD
HD,MRK,5,0.41934350397878983,HD→MRK
MRK,HD,5,0.4833104219796903,MRK→HD
HD,ORCL,5,0.4212911497560245,HD→ORCL
ORCL,HD,5,0.3911184328416572,ORCL→HD
ABBV,HD,5,0.1812313596308196,ABBV→HD
HD,DIS,5,0.40910308983846805,HD→DIS
DIS,HD,5,0.3947791867225162,DIS→HD
HD,CVX,5,0.4613484248648119,HD→CVX
CVX,HD,5,0.4566149170916812,CVX→HD
HD,ADBE,5,0.2572700607841046,HD→ADBE
ADBE,HD,5,0.3442728310943337,ADBE→HD
HD,MCD,5,-0.33135304153034056,HD→MCD
MCD,HD,5,-0.24056387590058778,MCD→HD
ACN,HD,5,0.1354423544045724,ACN→HD
HD,DHR,5,0.4778402040547153,HD→DHR
DHR,HD,5,0.4083701624158452,DHR→HD
NFLX,HD,5,-0.14445915025921777,NFLX→HD
HD,CRM,5,0.2880264032415546,HD→CRM
CRM,HD,5,0.35541891340398957,CRM→HD
HD,ABT,5,-0.34127247330913785,HD→ABT
ABT,HD,5,-0.23162612579550887,ABT→HD
HD,TXN,5,0.30495199134546813,HD→TXN
TXN,HD,5,0.19892338424762754,TXN→HD
HD,NKE,5,0.5968542056236732,HD→NKE
NKE,HD,5,0.650354071353622,NKE→HD
HD,TMO,5,0.5230924462947523,HD→TMO
TMO,HD,5,0.6054452977428704,TMO→HD
HD,INTC,5,0.2118850698238609,HD→INTC
INTC,HD,5,0.3021966022918498,INTC→HD
HD,WMT,5,0.2010648635115191,HD→WMT
WMT,HD,5,0.2820105506867644,WMT→HD
HD,UPS,5,0.14908230840537678,HD→UPS
UPS,HD,5,0.17537587892461987,UPS→HD
HD,HON,5,0.1825862412972819,HD→HON
HD,NEE,5,0.27625908750758255,HD→NEE
NEE,HD,5,0.30290408899643423,NEE→HD
HD,PM,5,-0.43761928775706366,HD→PM
PM,HD,5,-0.46267153744788325,PM→HD
HD,AMGN,5,-0.2819949220464988,HD→AMGN
AMGN,HD,5,-0.20371176635985327,AMGN→HD
HD,AMD,5,0.4737903928515535,HD→AMD
AMD,HD,5,0.3214759279347343,AMD→HD
HD,QCOM,5,0.5102898115638779,HD→QCOM
QCOM,HD,5,0.6051246414724578,QCOM→HD
HD,LOW,5,0.8567475871931721,HD→LOW
LOW,HD,5,0.8357768966984415,LOW→HD
HD,CAT,5,0.5352304934628556,HD→CAT
CAT,HD,5,0.4737140053897969,CAT→HD
HD,IBM,5,-0.3195995649218416,HD→IBM
IBM,HD,5,-0.1376492580293865,IBM→HD
HD,MS,5,0.5225283108365032,HD→MS
MS,HD,5,0.4821870727861652,MS→HD
HD,AMT,5,-0.556615844798689,HD→AMT
AMT,HD,5,-0.6853717679583476,AMT→HD
INTU,HD,5,-0.18863090424900658,INTU→HD
HD,DE,5,-0.3200155560701493,HD→DE
DE,HD,5,-0.3315007381591901,DE→HD
HD,GS,5,0.42302104894878817,HD→GS
GS,HD,5,0.40207094902994667,GS→HD
HD,SPGI,5,0.37745762132092425,HD→SPGI
SPGI,HD,5,0.22002072909618625,SPGI→HD
HD,BLK,5,0.5350290671819108,HD→BLK
BLK,HD,5,0.4871465623168137,BLK→HD
HD,PLD,5,0.3771933912341017,HD→PLD
PLD,HD,5,0.5202296718249845,PLD→HD
HD,NOW,5,0.38544016971199296,HD→NOW
NOW,HD,5,0.369042289010935,NOW→HD
HD,MDT,5,0.1905127164028746,HD→MDT
MDT,HD,5,0.25169805551680335,MDT→HD
HD,ADI,5,0.378210355561073,HD→ADI
ADI,HD,5,0.38489357964163234,ADI→HD
HD,SYK,5,0.31021392567673617,HD→SYK
SYK,HD,5,0.18886610164073098,SYK→HD
HD,ELV,5,-0.40545018609596584,HD→ELV
ELV,HD,5,-0.31009268664509976,ELV→HD
HD,BKNG,5,0.2247720478093803,HD→BKNG
BKNG,HD,5,0.1368558349871224,BKNG→HD
HD,GILD,5,-0.27091043520971275,HD→GILD
GILD,HD,5,-0.17346846447093123,GILD→HD
HD,C,5,0.37133746609523366,HD→C
C,HD,5,0.34497976062276214,C→HD
HD,CVS,5,-0.12711405973701612,HD→CVS
HD,LRCX,5,0.23839585201627309,HD→LRCX
LRCX,HD,5,0.30026780351980714,LRCX→HD
HD,ADP,5,-0.2352676118961852,HD→ADP
ADP,HD,5,-0.24302890349009437,ADP→HD
HD,REGN,5,0.34871470888000966,HD→REGN
REGN,HD,5,0.4465105407668545,REGN→HD
HD,MDLZ,5,-0.5877222194129086,HD→MDLZ
MDLZ,HD,5,-0.6214956259857297,MDLZ→HD
HD,TMUS,5,-0.2995020029076899,HD→TMUS
TMUS,HD,5,-0.18990231547634087,TMUS→HD
HD,T,5,-0.29230480192906544,HD→T
T,HD,5,-0.2892044228931867,T→HD
HD,CB,5,-0.5227759348025723,HD→CB
CB,HD,5,-0.4508203282259684,CB→HD
HD,SCHW,5,0.2141280109086152,HD→SCHW
SO,HD,5,-0.1721989678676578,SO→HD
HD,PGR,5,-0.6182241467976307,HD→PGR
PGR,HD,5,-0.526258573292444,PGR→HD
HD,AXP,5,0.5571233053748288,HD→AXP
AXP,HD,5,0.5442503015649715,AXP→HD
HD,ZTS,5,0.1370624629221609,HD→ZTS
ZTS,HD,5,0.17037365782541056,ZTS→HD
HD,CL,5,-0.36894215021840016,HD→CL
CL,HD,5,-0.3657465055783184,CL→HD
DUK,HD,5,-0.1347972807620428,DUK→HD
HD,EOG,5,0.4401500983635537,HD→EOG
EOG,HD,5,0.3422805202627558,EOG→HD
HD,USB,5,0.7922915866796952,HD→USB
USB,HD,5,0.7585961638867066,USB→HD
HD,TGT,5,0.3899347370414575,HD→TGT
TGT,HD,5,0.3658263220977171,TGT→HD
HD,PNC,5,0.7967367378814278,HD→PNC
PNC,HD,5,0.7438218644355394,PNC→HD
HD,MMC,5,-0.47444430374451235,HD→MMC
MMC,HD,5,-0.37064942517156957,MMC→HD
FIS,HD,5,-0.16710935647101843,FIS→HD
HD,BDX,5,0.26809514770082044,HD→BDX
BDX,HD,5,0.35929933998132413,BDX→HD
HD,CME,5,-0.4319763964794994,HD→CME
CME,HD,5,-0.46808746900136106,CME→HD
HD,ITW,5,0.656754010981377,HD→ITW
ITW,HD,5,0.681925040492949,ITW→HD
HD,GM,5,0.6588491960687091,HD→GM
GM,HD,5,0.5211297022864392,GM→HD
HD,CSX,5,0.6077755592152773,HD→CSX
CSX,HD,5,0.5042521083162247,CSX→HD
HD,NSC,5,0.5501166480181747,HD→NSC
NSC,HD,5,0.4815076414400861,NSC→HD
HD,EMR,5,0.49293519290205595,HD→EMR
EMR,HD,5,0.422971658825952,EMR→HD
HD,COF,5,0.40031915872072676,HD→COF
COF,HD,5,0.3406456293510481,COF→HD
HD,FDX,5,0.5171506492485494,HD→FDX
FDX,HD,5,0.5495907886934901,FDX→HD
PG,MA,5,-0.41862737250044135,PG→MA
MA,PG,5,-0.49647886531637064,MA→PG
PG,LLY,5,0.20466450001736525,PG→LLY
LLY,PG,5,0.35578900496971416,LLY→PG
PG,AVGO,5,-0.7559710745621966,PG→AVGO
AVGO,PG,5,-0.7445321066759724,AVGO→PG
XOM,PG,5,-0.196982908242408,XOM→PG
PG,COST,5,0.2638713029989614,PG→COST
COST,PG,5,0.20124268189180913,COST→PG
PG,PEP,5,0.29808894214597087,PG→PEP
PEP,PG,5,0.12928153162919262,PEP→PG
PG,KO,5,-0.2787917970578039,PG→KO
KO,PG,5,-0.25043774409320374,KO→PG
PG,MRK,5,0.36497883693096306,PG→MRK
MRK,PG,5,0.3772986043402062,MRK→PG
PG,ORCL,5,-0.6654083339510457,PG→ORCL
ORCL,PG,5,-0.684737768538949,ORCL→PG
PG,ABBV,5,-0.5359399580182219,PG→ABBV
ABBV,PG,5,-0.4686240371622448,ABBV→PG
PG,DIS,5,-0.24964798323712534,PG→DIS
DIS,PG,5,-0.3195176666208926,DIS→PG
CVX,PG,5,-0.18137312138152875,CVX→PG
PG,ADBE,5,0.7079230537726561,PG→ADBE
ADBE,PG,5,0.6397286420527672,ADBE→PG
PG,MCD,5,-0.19781185187424502,PG→MCD
MCD,PG,5,-0.17038678921480196,MCD→PG
PG,ACN,5,0.7354529298249446,PG→ACN
ACN,PG,5,0.6669849078633139,ACN→PG
PG,DHR,5,0.349163837679393,PG→DHR
DHR,PG,5,0.21058044517316202,DHR→PG
PG,CSCO,5,-0.6312674513236961,PG→CSCO
CSCO,PG,5,-0.7004131738000802,CSCO→PG
PG,NFLX,5,-0.6187639204860512,PG→NFLX
NFLX,PG,5,-0.5937721976078271,NFLX→PG
PG,CRM,5,0.6436030255997848,PG→CRM
CRM,PG,5,0.56093745711385,CRM→PG
PG,LIN,5,-0.3742198437738544,PG→LIN
LIN,PG,5,-0.36909542225597947,LIN→PG
PG,ABT,5,-0.34752143069650976,PG→ABT
ABT,PG,5,-0.3485728300455561,ABT→PG
PG,TMO,5,0.2592098720669233,PG→TMO
PG,INTC,5,-0.4036723855944536,PG→INTC
INTC,PG,5,-0.5228251163884843,INTC→PG
PG,WMT,5,-0.5100718944210667,PG→WMT
WMT,PG,5,-0.5748409653189185,WMT→PG
PG,UPS,5,0.6769907112383536,PG→UPS
UPS,PG,5,0.6098893540744084,UPS→PG
PG,NEE,5,-0.3498810912099147,PG→NEE
NEE,PG,5,-0.47321029548628574,NEE→PG
PG,PM,5,-0.46464121357016325,PG→PM
PM,PG,5,-0.3912168709060716,PM→PG
PG,AMD,5,-0.5891381259674237,PG→AMD
AMD,PG,5,-0.6910446305453254,AMD→PG
QCOM,PG,5,-0.25575397424375834,QCOM→PG
PG,LOW,5,0.18689498300132784,PG→LOW
PG,CAT,5,-0.5733797038469982,PG→CAT
CAT,PG,5,-0.662425716027526,CAT→PG
PG,IBM,5,-0.5199311583396199,PG→IBM
IBM,PG,5,-0.4641685296133918,IBM→PG
PG,MS,5,-0.5473394994879136,PG→MS
MS,PG,5,-0.6970046887940791,MS→PG
PG,AMT,5,-0.1662511295167598,PG→AMT
PG,INTU,5,-0.4928506110908738,PG→INTU
INTU,PG,5,-0.41737897122948775,INTU→PG
PG,DE,5,-0.27755454347877917,PG→DE
DE,PG,5,-0.2790598761365585,DE→PG
PG,GS,5,-0.6327277338868635,PG→GS
GS,PG,5,-0.7150280276283122,GS→PG
SPGI,PG,5,-0.19935794401814308,SPGI→PG
PG,RTX,5,-0.728838775786182,PG→RTX
RTX,PG,5,-0.7507285261704661,RTX→PG
PG,BLK,5,-0.5865989603125827,PG→BLK
BLK,PG,5,-0.6509880273229547,BLK→PG
PG,ISRG,5,0.6494158823430192,PG→ISRG
ISRG,PG,5,0.40038809886953125,ISRG→PG
