Leader,Follower,ShiftDays,Correlation,Direction
EOG,TSLA,25,0.5096630260093817,EOG→TSLA
TSLA,USB,25,0.5092644751985891,TSLA→USB
USB,TSLA,25,0.38374688100144677,USB→TSLA
TGT,TSLA,25,0.47749171202765245,TGT→TSLA
TSLA,PNC,25,0.4665696676896303,TSLA→PNC
PNC,TSLA,25,0.3980621260526557,PNC→TSLA
TSLA,MMC,25,-0.5931928675269845,TSLA→MMC
MMC,TSLA,25,-0.14364179521704248,MMC→TSLA
FIS,TSLA,25,-0.2248290013065015,FIS→TSLA
TSLA,BDX,25,-0.13742230312372222,TSLA→BDX
BDX,TSLA,25,0.5314858938049432,BDX→TSLA
TSLA,CME,25,-0.17887849200808734,TSLA→CME
CME,TSLA,25,-0.3891698448991847,CME→TSLA
TSLA,ITW,25,0.4318442071141496,TSLA→ITW
ITW,TSLA,25,0.35661690541822927,ITW→TSLA
TSLA,GM,25,0.7420640726369702,TSLA→GM
GM,TSLA,25,0.23945883839368334,GM→TSLA
TSLA,CSX,25,0.46027679461482884,TSLA→CSX
CSX,TSLA,25,0.33983672261751763,CSX→TSLA
TSLA,NSC,25,0.5083883614005876,TSLA→NSC
NSC,TSLA,25,0.22570815048012988,NSC→TSLA
TSLA,AON,25,-0.3129148719739903,TSLA→AON
AON,TSLA,25,0.2573917135988296,AON→TSLA
TSLA,EMR,25,0.32670290147286146,TSLA→EMR
EMR,TSLA,25,0.2678818715977664,EMR→TSLA
TSLA,COF,25,0.24738483642000947,TSLA→COF
COF,TSLA,25,0.22840246485087592,COF→TSLA
TSLA,FDX,25,0.16234243289002676,TSLA→FDX
FDX,TSLA,25,0.558784792767736,FDX→TSLA
JPM,UNH,25,-0.8531181254970789,JPM→UNH
UNH,JPM,25,-0.49772461389445266,UNH→JPM
JPM,V,25,0.42394782345858645,JPM→V
V,JPM,25,0.23344315578324387,V→JPM
HD,JPM,25,0.21857467212166137,HD→JPM
JPM,PG,25,-0.7295457182566881,JPM→PG
PG,JPM,25,-0.6406092504029788,PG→JPM
JPM,MA,25,0.5822482060744979,JPM→MA
MA,JPM,25,0.4844922671046222,MA→JPM
JPM,LLY,25,-0.6463682324477878,JPM→LLY
JPM,AVGO,25,0.8235052454042007,JPM→AVGO
AVGO,JPM,25,0.7763781874533289,AVGO→JPM
XOM,JPM,25,0.6257544038748697,XOM→JPM
COST,JPM,25,-0.4445985603467696,COST→JPM
JPM,PEP,25,-0.47351541785327095,JPM→PEP
PEP,JPM,25,0.3014281721047167,PEP→JPM
JPM,KO,25,0.40309185573177525,JPM→KO
KO,JPM,25,0.25384507224752384,KO→JPM
JPM,PFE,25,-0.1836315058966217,JPM→PFE
PFE,JPM,25,0.37495763048061276,PFE→JPM
JPM,MRK,25,-0.5843077685114012,JPM→MRK
JPM,ORCL,25,0.6675311950452493,JPM→ORCL
ORCL,JPM,25,0.7992281542972182,ORCL→JPM
JPM,ABBV,25,0.2790352094554016,JPM→ABBV
ABBV,JPM,25,0.8630473474981938,ABBV→JPM
JPM,DIS,25,0.4848215286389401,JPM→DIS
DIS,JPM,25,0.3203588471696651,DIS→JPM
CVX,JPM,25,0.6313634713857943,CVX→JPM
JPM,ADBE,25,-0.6856098446011133,JPM→ADBE
ADBE,JPM,25,-0.6763698076344311,ADBE→JPM
JPM,MCD,25,0.317855769577185,JPM→MCD
MCD,JPM,25,0.26894496555915587,MCD→JPM
JPM,ACN,25,-0.7872640874796921,JPM→ACN
ACN,JPM,25,-0.78860150007876,ACN→JPM
JPM,DHR,25,-0.47595936121153254,JPM→DHR
DHR,JPM,25,-0.1766204300906422,DHR→JPM
JPM,CSCO,25,0.7260459989653089,JPM→CSCO
CSCO,JPM,25,0.7767417326136611,CSCO→JPM
JPM,NFLX,25,0.8053962093178145,JPM→NFLX
NFLX,JPM,25,0.4888279363130438,NFLX→JPM
JPM,CRM,25,-0.652163137235105,JPM→CRM
CRM,JPM,25,-0.6788568166474317,CRM→JPM
JPM,LIN,25,0.4554258390524528,JPM→LIN
LIN,JPM,25,0.5500604143481814,LIN→JPM
JPM,ABT,25,0.37774735805040943,JPM→ABT
ABT,JPM,25,0.39686251699350567,ABT→JPM
JPM,TXN,25,0.20731864181717094,JPM→TXN
TXN,JPM,25,0.16680681826969498,TXN→JPM
NKE,JPM,25,0.3055307909351102,NKE→JPM
JPM,TMO,25,-0.5910219995249988,JPM→TMO
TMO,JPM,25,0.1344868220604564,TMO→JPM
INTC,JPM,25,0.7136118716001981,INTC→JPM
JPM,WMT,25,0.5529479124689419,JPM→WMT
WMT,JPM,25,0.4555637682714939,WMT→JPM
JPM,UPS,25,-0.7493918943924776,JPM→UPS
UPS,JPM,25,-0.6290415962517338,UPS→JPM
JPM,HON,25,0.33491576855777894,JPM→HON
JPM,NEE,25,0.14425294783120385,JPM→NEE
NEE,JPM,25,0.6527448606878871,NEE→JPM
JPM,PM,25,0.6350712107284703,JPM→PM
PM,JPM,25,0.3398366795980491,PM→JPM
JPM,AMGN,25,-0.1718810294349333,JPM→AMGN
AMGN,JPM,25,0.4852147797412912,AMGN→JPM
JPM,AMD,25,0.5948140339971637,JPM→AMD
AMD,JPM,25,0.7738386123218239,AMD→JPM
JPM,QCOM,25,-0.14385221276922258,JPM→QCOM
QCOM,JPM,25,0.3682179142933283,QCOM→JPM
JPM,LOW,25,-0.18151463486068048,JPM→LOW
LOW,JPM,25,0.2146776192173167,LOW→JPM
JPM,CAT,25,0.5029159098092918,JPM→CAT
CAT,JPM,25,0.757043291833488,CAT→JPM
JPM,IBM,25,0.48112135949216406,JPM→IBM
IBM,JPM,25,0.4919436147005504,IBM→JPM
JPM,MS,25,0.5846131470398196,JPM→MS
MS,JPM,25,0.7188367961661989,MS→JPM
JPM,AMT,25,0.337217709610491,JPM→AMT
JPM,INTU,25,0.6929953606371656,JPM→INTU
INTU,JPM,25,0.299341006537328,INTU→JPM
JPM,DE,25,0.5546716212107857,JPM→DE
DE,JPM,25,0.14666219710646838,DE→JPM
JPM,GS,25,0.6792337084925031,JPM→GS
GS,JPM,25,0.7683536430899007,GS→JPM
JPM,SPGI,25,0.4795406860529944,JPM→SPGI
SPGI,JPM,25,0.20347450581924753,SPGI→JPM
JPM,RTX,25,0.7835196684672667,JPM→RTX
RTX,JPM,25,0.8693578901093363,RTX→JPM
JPM,BLK,25,0.6008383253741785,JPM→BLK
BLK,JPM,25,0.7151525157849338,BLK→JPM
JPM,ISRG,25,-0.5194570596640025,JPM→ISRG
ISRG,JPM,25,-0.6973890906360424,ISRG→JPM
JPM,PLD,25,-0.33947404298520056,JPM→PLD
PLD,JPM,25,0.43794696540543654,PLD→JPM
NOW,JPM,25,-0.4590935056647279,NOW→JPM
JPM,MDT,25,0.2423649952658865,JPM→MDT
MDT,JPM,25,0.808260766941403,MDT→JPM
JPM,GE,25,0.8012002744481128,JPM→GE
GE,JPM,25,0.8112477926909796,GE→JPM
JPM,ADI,25,0.543775245866057,JPM→ADI
ADI,JPM,25,0.6504580678584995,ADI→JPM
JPM,SYK,25,0.21375391326423523,JPM→SYK
SYK,JPM,25,0.14499637517397088,SYK→JPM
JPM,ELV,25,-0.752438807063393,JPM→ELV
ELV,JPM,25,-0.6193148769684813,ELV→JPM
JPM,BKNG,25,0.7656750548329693,JPM→BKNG
BKNG,JPM,25,0.3908091357550545,BKNG→JPM
JPM,GILD,25,0.5666318424074791,JPM→GILD
GILD,JPM,25,0.794215759162853,GILD→JPM
JPM,C,25,0.7064165355407652,JPM→C
C,JPM,25,0.7917948152046889,C→JPM
JPM,CVS,25,0.44194757604717755,JPM→CVS
CVS,JPM,25,0.7317537411431907,CVS→JPM
JPM,LRCX,25,0.7327891384587724,JPM→LRCX
LRCX,JPM,25,0.8056544218809087,LRCX→JPM
JPM,ADP,25,0.2449962893283797,JPM→ADP
ADP,JPM,25,-0.26847660801374695,ADP→JPM
JPM,REGN,25,-0.7295317104934987,JPM→REGN
REGN,JPM,25,-0.38358832325335906,REGN→JPM
JPM,MO,25,0.7755690069990513,JPM→MO
MO,JPM,25,0.8184668164038165,MO→JPM
JPM,MDLZ,25,0.20743467751190822,JPM→MDLZ
JPM,TMUS,25,-0.14332473406219742,JPM→TMUS
JPM,T,25,0.653181186394206,JPM→T
T,JPM,25,0.5279646764193344,T→JPM
JPM,SCHW,25,0.799835884076173,JPM→SCHW
SCHW,JPM,25,0.6668216384407112,SCHW→JPM
JPM,SO,25,0.6004306719766915,JPM→SO
SO,JPM,25,0.7810648562728475,SO→JPM
JPM,PGR,25,-0.2567199072622301,JPM→PGR
PGR,JPM,25,-0.43754147835185875,PGR→JPM
JPM,AXP,25,0.4564418863065634,JPM→AXP
AXP,JPM,25,0.525977712798591,AXP→JPM
JPM,ZTS,25,-0.6560357158912352,JPM→ZTS
ZTS,JPM,25,-0.6728431656363629,ZTS→JPM
JPM,CL,25,-0.5029431030610324,JPM→CL
CL,JPM,25,-0.739099097988922,CL→JPM
JPM,DUK,25,0.5503247495225267,JPM→DUK
DUK,JPM,25,0.774694802716881,DUK→JPM
JPM,EOG,25,-0.39153209565058184,JPM→EOG
EOG,JPM,25,-0.1950823890599633,EOG→JPM
USB,JPM,25,0.33729636622065934,USB→JPM
JPM,TGT,25,-0.6163709169644712,JPM→TGT
TGT,JPM,25,-0.5061805287243297,TGT→JPM
JPM,PNC,25,0.13191220377330606,JPM→PNC
PNC,JPM,25,0.36530129680267615,PNC→JPM
JPM,MMC,25,-0.652618953783723,JPM→MMC
MMC,JPM,25,-0.6158358836451764,MMC→JPM
JPM,FIS,25,-0.23762075604558008,JPM→FIS
FIS,JPM,25,-0.669480334707374,FIS→JPM
JPM,BDX,25,-0.7493205271098621,JPM→BDX
BDX,JPM,25,-0.28417309292345694,BDX→JPM
JPM,CME,25,0.6605310537466158,JPM→CME
CME,JPM,25,0.4425278879984501,CME→JPM
ITW,JPM,25,0.3604359791308456,ITW→JPM
JPM,GM,25,0.38866518614956364,JPM→GM
GM,JPM,25,0.7343555015062483,GM→JPM
JPM,CSX,25,0.22561163846655302,JPM→CSX
CSX,JPM,25,0.5696735448216858,CSX→JPM
JPM,NSC,25,0.5021756641809814,JPM→NSC
NSC,JPM,25,0.7579275954779763,NSC→JPM
JPM,AON,25,-0.6167955494490689,JPM→AON
JPM,EMR,25,0.48159418503540014,JPM→EMR
EMR,JPM,25,0.4703387522263683,EMR→JPM
JPM,COF,25,0.6555113263461676,JPM→COF
COF,JPM,25,0.6319927329075735,COF→JPM
JPM,FDX,25,-0.5575424777201495,JPM→FDX
FDX,JPM,25,-0.2078352106514591,FDX→JPM
UNH,V,25,-0.6192903481480593,UNH→V
V,UNH,25,-0.436384253234726,V→UNH
UNH,HD,25,0.4958932276134517,UNH→HD
HD,UNH,25,-0.16922774209363972,HD→UNH
UNH,PG,25,0.5781728189960661,UNH→PG
PG,UNH,25,0.665228159267366,PG→UNH
UNH,MA,25,-0.4646854927960194,UNH→MA
MA,UNH,25,-0.6157067192079825,MA→UNH
UNH,LLY,25,0.398410369602537,UNH→LLY
LLY,UNH,25,0.3287226050036626,LLY→UNH
UNH,AVGO,25,-0.4386425154625265,UNH→AVGO
AVGO,UNH,25,-0.7909117968211458,AVGO→UNH
UNH,XOM,25,0.16725159217537497,UNH→XOM
XOM,UNH,25,-0.4964813992983498,XOM→UNH
UNH,COST,25,-0.18896198692477736,UNH→COST
COST,UNH,25,0.17771626848471855,COST→UNH
UNH,PEP,25,0.7621058800904207,UNH→PEP
UNH,KO,25,-0.7242865582925432,UNH→KO
KO,UNH,25,-0.38248722041734073,KO→UNH
UNH,PFE,25,0.5967366947387052,UNH→PFE
UNH,MRK,25,0.8558934442374272,UNH→MRK
MRK,UNH,25,0.4657868958079458,MRK→UNH
UNH,ORCL,25,-0.28406824864470104,UNH→ORCL
ORCL,UNH,25,-0.8145352516046809,ORCL→UNH
UNH,ABBV,25,-0.15538828188128803,UNH→ABBV
ABBV,UNH,25,-0.579347861493383,ABBV→UNH
DIS,UNH,25,-0.5070731290960205,DIS→UNH
UNH,CVX,25,0.29292153590661196,UNH→CVX
CVX,UNH,25,-0.40193651482128273,CVX→UNH
UNH,ADBE,25,0.750701844175925,UNH→ADBE
ADBE,UNH,25,0.7021069010425118,ADBE→UNH
UNH,MCD,25,-0.4596670304713693,UNH→MCD
MCD,UNH,25,-0.23201509589266792,MCD→UNH
UNH,ACN,25,0.7062340877298828,UNH→ACN
ACN,UNH,25,0.7982062473809207,ACN→UNH
UNH,DHR,25,0.7490817919765907,UNH→DHR
DHR,UNH,25,0.43239881433680094,DHR→UNH
UNH,CSCO,25,-0.5107710130925759,UNH→CSCO
CSCO,UNH,25,-0.8416421118550944,CSCO→UNH
UNH,NFLX,25,-0.8003325496411755,UNH→NFLX
NFLX,UNH,25,-0.8105977790313822,NFLX→UNH
UNH,CRM,25,0.7504904085993285,UNH→CRM
CRM,UNH,25,0.7455541688463593,CRM→UNH
UNH,LIN,25,-0.46647422889024154,UNH→LIN
LIN,UNH,25,-0.7584305293814357,LIN→UNH
UNH,ABT,25,-0.6064807704937485,UNH→ABT
ABT,UNH,25,-0.5520787210661071,ABT→UNH
TXN,UNH,25,-0.351804458922145,TXN→UNH
UNH,NKE,25,0.5742613894930364,UNH→NKE
NKE,UNH,25,-0.15945124962247426,NKE→UNH
UNH,TMO,25,0.8654511117191802,UNH→TMO
TMO,UNH,25,0.27104191124009314,TMO→UNH
INTC,UNH,25,-0.4501306156913494,INTC→UNH
UNH,WMT,25,-0.40054205576653307,UNH→WMT
WMT,UNH,25,-0.560950711404584,WMT→UNH
UNH,UPS,25,0.7929650890263116,UNH→UPS
UPS,UNH,25,0.7537961491601368,UPS→UNH
HON,UNH,25,-0.18616685168715033,HON→UNH
UNH,NEE,25,0.14382393431241225,UNH→NEE
NEE,UNH,25,-0.4724025508272121,NEE→UNH
UNH,PM,25,-0.853890866958272,UNH→PM
PM,UNH,25,-0.6479046087238849,PM→UNH
AMGN,UNH,25,-0.35243655935613033,AMGN→UNH
AMD,UNH,25,-0.66178507286141,AMD→UNH
UNH,QCOM,25,0.428170430614779,UNH→QCOM
QCOM,UNH,25,-0.23782979066671486,QCOM→UNH
UNH,LOW,25,0.6166796286910798,UNH→LOW
CAT,UNH,25,-0.6553460515029671,CAT→UNH
UNH,IBM,25,-0.6495386413395593,UNH→IBM
IBM,UNH,25,-0.6271672500048431,IBM→UNH
UNH,MS,25,-0.21527380399429588,UNH→MS
MS,UNH,25,-0.7318367236581813,MS→UNH
UNH,AMT,25,-0.7076528665529487,UNH→AMT
AMT,UNH,25,-0.3137346698115041,AMT→UNH
UNH,INTU,25,-0.5887743500296863,UNH→INTU
INTU,UNH,25,-0.6441848362917171,INTU→UNH
UNH,DE,25,-0.6697232926670669,UNH→DE
DE,UNH,25,-0.4797468368568556,DE→UNH
UNH,GS,25,-0.3365385210666384,UNH→GS
GS,UNH,25,-0.8184275598246128,GS→UNH
UNH,SPGI,25,-0.16290834343813534,UNH→SPGI
SPGI,UNH,25,-0.40463404895578603,SPGI→UNH
UNH,RTX,25,-0.6340264874827766,UNH→RTX
RTX,UNH,25,-0.885108034068725,RTX→UNH
BLK,UNH,25,-0.7100274290869945,BLK→UNH
UNH,ISRG,25,0.3704955817733879,UNH→ISRG
ISRG,UNH,25,0.6092341460855429,ISRG→UNH
UNH,PLD,25,0.4844158758464186,UNH→PLD
PLD,UNH,25,-0.19479310854338835,PLD→UNH
UNH,NOW,25,0.2866510875794221,UNH→NOW
NOW,UNH,25,0.28294809920426195,NOW→UNH
UNH,MDT,25,-0.13634944108667194,UNH→MDT
MDT,UNH,25,-0.6820636247066368,MDT→UNH
UNH,GE,25,-0.6527288122580386,UNH→GE
GE,UNH,25,-0.8829991680663224,GE→UNH
UNH,ADI,25,-0.13764512948637483,UNH→ADI
ADI,UNH,25,-0.6763867983401727,ADI→UNH
UNH,SYK,25,-0.1521843808274084,UNH→SYK
SYK,UNH,25,-0.36115484760618427,SYK→UNH
UNH,ELV,25,0.27840601891681643,UNH→ELV
ELV,UNH,25,0.7238021415131907,ELV→UNH
UNH,BKNG,25,-0.5166587403748519,UNH→BKNG
BKNG,UNH,25,-0.7058298755172628,BKNG→UNH
UNH,GILD,25,-0.5923025083894773,UNH→GILD
GILD,UNH,25,-0.7502691866514439,GILD→UNH
UNH,C,25,-0.37117824917331677,UNH→C
C,UNH,25,-0.8243996099866548,C→UNH
UNH,CVS,25,-0.6278623529210212,UNH→CVS
CVS,UNH,25,-0.6921254109981871,CVS→UNH
UNH,LRCX,25,-0.4157780572471041,UNH→LRCX
LRCX,UNH,25,-0.7160551072962454,LRCX→UNH
UNH,ADP,25,-0.4019429832190058,UNH→ADP
UNH,REGN,25,0.89846804123655,UNH→REGN
REGN,UNH,25,0.7158342609054923,REGN→UNH
UNH,MO,25,-0.6616079098033165,UNH→MO
MO,UNH,25,-0.8368203746899125,MO→UNH
UNH,MDLZ,25,-0.5606743747395547,UNH→MDLZ
MDLZ,UNH,25,-0.3389978609048395,MDLZ→UNH
UNH,T,25,-0.7656447127716881,UNH→T
T,UNH,25,-0.7345169935918435,T→UNH
UNH,CB,25,-0.3079912359142194,UNH→CB
UNH,SCHW,25,-0.6339547332054393,UNH→SCHW
SCHW,UNH,25,-0.8670236281747035,SCHW→UNH
UNH,SO,25,-0.6597189625754438,UNH→SO
SO,UNH,25,-0.7896136183833726,SO→UNH
UNH,PGR,25,-0.2740499593442476,UNH→PGR
PGR,UNH,25,0.33612881312882914,PGR→UNH
AXP,UNH,25,-0.5489202580157284,AXP→UNH
UNH,ZTS,25,0.6565921778745725,UNH→ZTS
ZTS,UNH,25,0.6444706312287244,ZTS→UNH
UNH,CL,25,0.16420739351236127,UNH→CL
CL,UNH,25,0.5580259079362083,CL→UNH
UNH,DUK,25,-0.6487193026974516,UNH→DUK
DUK,UNH,25,-0.7283046889544588,DUK→UNH
UNH,EOG,25,0.586157263969053,UNH→EOG
EOG,UNH,25,0.2159043295846599,EOG→UNH
UNH,USB,25,0.4129587681925366,UNH→USB
USB,UNH,25,-0.30997052510523193,USB→UNH
UNH,TGT,25,0.8249645813519331,UNH→TGT
TGT,UNH,25,0.6197275117378159,TGT→UNH
UNH,PNC,25,0.3362017535874623,UNH→PNC
PNC,UNH,25,-0.4062777329553018,PNC→UNH
UNH,MMC,25,0.17100738097113405,UNH→MMC
MMC,UNH,25,0.5747620930927841,MMC→UNH
UNH,FIS,25,0.13288621066948214,UNH→FIS
FIS,UNH,25,0.3442506115256084,FIS→UNH
UNH,BDX,25,0.8563910269774287,UNH→BDX
BDX,UNH,25,0.6089651869243191,BDX→UNH
UNH,CME,25,-0.839921660478382,UNH→CME
CME,UNH,25,-0.6425224746063932,CME→UNH
UNH,ITW,25,0.4627860966406839,UNH→ITW
ITW,UNH,25,-0.28242368441114657,ITW→UNH
GM,UNH,25,-0.5767459500364187,GM→UNH
UNH,CSX,25,0.1879418669265215,UNH→CSX
CSX,UNH,25,-0.562297281604921,CSX→UNH
NSC,UNH,25,-0.7818618123732466,NSC→UNH
UNH,AON,25,0.48738068033319437,UNH→AON
AON,UNH,25,0.27639848333965183,AON→UNH
EMR,UNH,25,-0.6353165841839051,EMR→UNH
UNH,COF,25,-0.3952043416405971,UNH→COF
COF,UNH,25,-0.7948724021281854,COF→UNH
UNH,FDX,25,0.8289982745079675,UNH→FDX
FDX,UNH,25,0.44909586793806927,FDX→UNH
V,HD,25,-0.4624875405664362,V→HD
HD,V,25,-0.43778051088899256,HD→V
V,PG,25,-0.44297746800656823,V→PG
PG,V,25,-0.498015237178912,PG→V
V,MA,25,0.25445442187229683,V→MA
MA,V,25,0.3316978233057936,MA→V
V,LLY,25,-0.20311699228539948,V→LLY
LLY,V,25,-0.20654547894666328,LLY→V
V,AVGO,25,0.29810160418641624,V→AVGO
AVGO,V,25,0.3579237505875427,AVGO→V
V,XOM,25,-0.5199771328730233,V→XOM
XOM,V,25,0.319404402290769,XOM→V
V,COST,25,0.18099959611167588,V→COST
COST,V,25,-0.2430997892620532,COST→V
V,PEP,25,-0.7024294534297498,V→PEP
PEP,V,25,-0.29807415719824887,PEP→V
V,KO,25,0.4822660406319892,V→KO
KO,V,25,0.676818366127843,KO→V
V,PFE,25,-0.5004629418486748,V→PFE
V,MRK,25,-0.6256768137695331,V→MRK
MRK,V,25,-0.5613843775322962,MRK→V
ORCL,V,25,0.37705504444284427,ORCL→V
ABBV,V,25,0.46042944224411714,ABBV→V
V,DIS,25,-0.16734118468330356,V→DIS
V,CVX,25,-0.39800014361377145,V→CVX
CVX,V,25,0.16001996615956898,CVX→V
V,ADBE,25,-0.699665886570651,V→ADBE
ADBE,V,25,-0.7756306087100712,ADBE→V
V,MCD,25,0.38525707289015854,V→MCD
MCD,V,25,0.35209122839145673,MCD→V
V,ACN,25,-0.3990344790043002,V→ACN
ACN,V,25,-0.7057184315723678,ACN→V
V,DHR,25,-0.5795038794282252,V→DHR
DHR,V,25,-0.5959048445912368,DHR→V
V,CSCO,25,0.2011201431173933,V→CSCO
CSCO,V,25,0.5476030570017503,CSCO→V
V,NFLX,25,0.46103621241646225,V→NFLX
NFLX,V,25,0.6269458435645082,NFLX→V
V,CRM,25,-0.46582093716130524,V→CRM
CRM,V,25,-0.8254314678782226,CRM→V
LIN,V,25,0.6091298504123163,LIN→V
V,ABT,25,0.4135080310893956,V→ABT
ABT,V,25,0.606076305375368,ABT→V
V,TXN,25,-0.44713684480733834,V→TXN
TXN,V,25,0.17983261666507872,TXN→V
V,NKE,25,-0.6218507591766684,V→NKE
NKE,V,25,-0.20705303495717892,NKE→V
V,TMO,25,-0.5180102466163393,V→TMO
TMO,V,25,-0.5165052182103603,TMO→V
V,INTC,25,-0.31282015111186073,V→INTC
INTC,V,25,0.2469132572998508,INTC→V
V,WMT,25,0.3597268046826134,V→WMT
V,UPS,25,-0.5860004570362253,V→UPS
UPS,V,25,-0.655682727132439,UPS→V
V,HON,25,-0.17727930896827984,V→HON
V,NEE,25,-0.6036910306958725,V→NEE
NEE,V,25,0.2514198575358428,NEE→V
V,PM,25,0.48270541941343836,V→PM
PM,V,25,0.7686234468035217,PM→V
V,AMGN,25,-0.25235818953332295,V→AMGN
AMGN,V,25,0.5392872493295698,AMGN→V
V,AMD,25,-0.25448317301335155,V→AMD
AMD,V,25,0.2833696268217827,AMD→V
V,QCOM,25,-0.4080079129495779,V→QCOM
QCOM,V,25,-0.17026750493165918,QCOM→V
V,LOW,25,-0.5650117526446772,V→LOW
LOW,V,25,-0.4684282950952786,LOW→V
V,CAT,25,-0.27254331629575573,V→CAT
CAT,V,25,0.20890717784376608,CAT→V
V,IBM,25,0.34151427649349736,V→IBM
IBM,V,25,0.5596942796348415,IBM→V
MS,V,25,0.23208053675705353,MS→V
V,AMT,25,0.21409299939177015,V→AMT
AMT,V,25,0.6493447679982088,AMT→V
INTU,V,25,0.4951899051791355,INTU→V
V,DE,25,0.4113072132457971,V→DE
DE,V,25,0.5190543122440429,DE→V
GS,V,25,0.34831506244461746,GS→V
V,RTX,25,0.2655304416717805,V→RTX
RTX,V,25,0.6361121267116789,RTX→V
V,BLK,25,-0.17836418168365398,V→BLK
BLK,V,25,0.2422935930113107,BLK→V
V,ISRG,25,-0.14087702154211998,V→ISRG
ISRG,V,25,-0.5636516148132361,ISRG→V
V,PLD,25,-0.4591724932543484,V→PLD
V,NOW,25,-0.22846919775030233,V→NOW
NOW,V,25,-0.5859212010586003,NOW→V
MDT,V,25,0.4596043013535987,MDT→V
V,GE,25,0.2984280911693413,V→GE
GE,V,25,0.5934461402538942,GE→V
V,ADI,25,-0.1560434694265188,V→ADI
ADI,V,25,0.29099355593716897,ADI→V
V,SYK,25,-0.14304781353649942,V→SYK
ELV,V,25,-0.29359319543057255,ELV→V
BKNG,V,25,0.36693360708497264,BKNG→V
V,GILD,25,0.35580053905409675,V→GILD
GILD,V,25,0.7186642926071527,GILD→V
V,C,25,0.16739421086542297,V→C
C,V,25,0.37406503929152357,C→V
V,CVS,25,0.30478372884895666,V→CVS
CVS,V,25,0.630498830857205,CVS→V
LRCX,V,25,0.36855642587660936,LRCX→V
V,REGN,25,-0.6893782020774284,V→REGN
REGN,V,25,-0.7579800832814351,REGN→V
V,MO,25,0.3028371290036548,V→MO
MO,V,25,0.6534138616119893,MO→V
MDLZ,V,25,0.6455497896969175,MDLZ→V
TMUS,V,25,0.20047538107532972,TMUS→V
V,T,25,0.4859848649904608,V→T
T,V,25,0.7592102582853991,T→V
CB,V,25,0.3708508915241421,CB→V
V,SCHW,25,0.2219961215306549,V→SCHW
SCHW,V,25,0.5308268675895358,SCHW→V
V,SO,25,0.22764448606447335,V→SO
SO,V,25,0.7416793006479782,SO→V
V,PGR,25,0.1874542976581892,V→PGR
V,ZTS,25,-0.6360076253351069,V→ZTS
ZTS,V,25,-0.5744610474675688,ZTS→V
V,CL,25,-0.23213334974741875,V→CL
CL,V,25,-0.1888431937907894,CL→V
V,DUK,25,0.3054820984087282,V→DUK
DUK,V,25,0.6860343123345556,DUK→V
V,EOG,25,-0.48498966835078566,V→EOG
EOG,V,25,-0.3524914658234397,EOG→V
V,USB,25,-0.5408782691394851,V→USB
USB,V,25,-0.2577346532558627,USB→V
V,TGT,25,-0.5980632551597138,V→TGT
TGT,V,25,-0.7348212099516856,TGT→V
V,PNC,25,-0.496707383767556,V→PNC
PNC,V,25,-0.1436665721045745,PNC→V
MMC,V,25,-0.1434306755545738,MMC→V
V,FIS,25,-0.3676694218853877,V→FIS
FIS,V,25,-0.2583457757955105,FIS→V
V,BDX,25,-0.44946382005174257,V→BDX
BDX,V,25,-0.5930694540671844,BDX→V
V,CME,25,0.5741496363888645,V→CME
CME,V,25,0.7870283613105601,CME→V
V,ITW,25,-0.6552701033926542,V→ITW
ITW,V,25,-0.14313589002296034,ITW→V
V,GM,25,-0.3425284457431254,V→GM
GM,V,25,0.15531865942638723,GM→V
V,CSX,25,-0.5323256791615162,V→CSX
V,NSC,25,-0.2902807583166712,V→NSC
NSC,V,25,0.3060071967651632,NSC→V
V,AON,25,-0.4340906988869254,V→AON
V,EMR,25,-0.20572099159973925,V→EMR
EMR,V,25,0.1653830290965096,EMR→V
COF,V,25,0.3364679060837216,COF→V
V,FDX,25,-0.677987322846573,V→FDX
FDX,V,25,-0.6902971969705173,FDX→V
HD,PG,25,-0.437636178942218,HD→PG
MA,HD,25,-0.3038416364712381,MA→HD
HD,LLY,25,-0.46956011355071303,HD→LLY
LLY,HD,25,0.32704454041586706,LLY→HD
HD,AVGO,25,0.3741395905660973,HD→AVGO
HD,XOM,25,0.15172244820082512,HD→XOM
XOM,HD,25,0.2902858244521019,XOM→HD
HD,COST,25,-0.4528545135217033,HD→COST
COST,HD,25,-0.43037408135353755,COST→HD
HD,PEP,25,0.3559335086329526,HD→PEP
PEP,HD,25,0.6283880572945347,PEP→HD
HD,KO,25,-0.35230140637297275,HD→KO
KO,HD,25,-0.5481125689625685,KO→HD
HD,PFE,25,0.31986115081709177,HD→PFE
PFE,HD,25,0.5736540476739262,PFE→HD
HD,MRK,25,0.2647682427442488,HD→MRK
MRK,HD,25,0.7041967998376397,MRK→HD
HD,ORCL,25,0.5264163384188816,HD→ORCL
ORCL,HD,25,0.1642147331436966,ORCL→HD
ABBV,HD,25,0.32567652158248694,ABBV→HD
HD,DIS,25,0.32760413416710643,HD→DIS
HD,CVX,25,0.14062283517870527,HD→CVX
CVX,HD,25,0.4463765523896693,CVX→HD
ADBE,HD,25,0.18274059614831054,ADBE→HD
HD,MCD,25,-0.3105497173322802,HD→MCD
MCD,HD,25,-0.4079050955941488,MCD→HD
HD,ACN,25,-0.2722152488968564,HD→ACN
HD,DHR,25,0.3580565770186827,HD→DHR
